collective,num_nodes,num_gpus,size_bytes,algo,proto,nchannels,requested_algo,requested_proto,substituted,busbw_ip,time_ip_us,busbw_oop,time_oop_us,n_repeats,spread_pct,count,data_type,redop,algbw_ip,algbw_oop,errors_ip,errors_oop
all_reduce_perf,2,16,4096,RING,LL128,4,RING,LL128,0,0.09,90.08,0.08,91.89,3,11.111111111111107,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,8,RING,LL128,0,0.08,91.65,0.08,91.88,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,16,RING,LL128,0,0.08,90.49,0.08,91.96,3,12.499999999999993,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,24,RING,LL128,0,0.08,90.85,0.08,92.1,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,32,RING,LL128,0,0.08,94.88,0.08,91.43,3,12.499999999999993,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,40,RING,LL128,0,0.09,89.59,0.08,91.33,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,LL128,48,RING,LL128,0,0.08,91.15,0.08,92.19,3,12.499999999999993,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,1,RING,SIMPLE,0,0.03,270.75,0.03,272.39,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,2,RING,SIMPLE,0,0.03,272.43,0.03,271.44,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,4,RING,SIMPLE,0,0.03,269.37,0.03,273.13,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,8,RING,SIMPLE,0,0.03,269.37,0.03,271.95,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,16,RING,SIMPLE,0,0.03,270.36,0.03,271.35,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,24,RING,SIMPLE,0,0.03,269.31,0.03,271.64,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,32,RING,SIMPLE,0,0.03,269.54,0.03,272.11,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,40,RING,SIMPLE,0,0.03,270.24,0.03,273.64,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,RING,SIMPLE,48,RING,SIMPLE,0,0.03,272.18,0.03,272.42,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,1,TREE,LL,0,0.18,43.05,0.17,44.65,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,2,TREE,LL,0,0.2,38.8,0.19,40.22,3,70.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,2,,,0,0.2,38.37,0.2,39.35,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,4,TREE,LL,0,0.19,39.56,0.19,40.25,3,5.263157894736847,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,8,TREE,LL,0,0.2,38.95,0.19,39.77,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,16,TREE,LL,0,0.19,39.56,0.19,39.81,3,5.263157894736847,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,24,TREE,LL,0,0.2,38.54,0.19,40.09,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,32,TREE,LL,0,0.2,39.02,0.2,38.74,3,5.000000000000004,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,40,TREE,LL,0,0.2,39.26,0.19,39.48,3,5.000000000000004,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL,48,TREE,LL,0,0.2,38.29,0.2,39.28,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,1,TREE,LL128,0,0.17,45.74,0.16,47.24,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,2,TREE,LL128,0,0.16,49.26,0.16,46.59,3,12.50000000000001,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,4,TREE,LL128,0,0.17,45.49,0.16,46.61,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,8,TREE,LL128,0,0.17,45.25,0.17,46.37,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,16,TREE,LL128,0,0.17,45.5,0.16,47.18,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,24,TREE,LL128,0,0.17,46.16,0.16,47.23,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,32,TREE,LL128,0,0.17,45.59,0.17,46.38,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,40,TREE,LL128,0,0.17,45.77,0.16,46.62,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,LL128,48,TREE,LL128,0,0.17,45.79,0.16,46.64,3,5.8823529411764754,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,1,TREE,SIMPLE,0,0.11,68.1,0.11,71.7,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,2,TREE,SIMPLE,0,0.11,68.7,0.11,71.35,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,4,TREE,SIMPLE,0,0.11,68.33,0.11,70.84,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,8,TREE,SIMPLE,0,0.11,69.06,0.11,71.62,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,16,TREE,SIMPLE,0,0.11,73.02,0.11,72.39,3,45.45454545454546,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,24,TREE,SIMPLE,0,0.11,68.7,0.11,71.37,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,32,TREE,SIMPLE,0,0.11,68.59,0.11,69.89,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,40,TREE,SIMPLE,0,0.11,68.32,0.11,71.82,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,4096,TREE,SIMPLE,48,TREE,SIMPLE,0,0.11,69.01,0.11,71.34,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,1,RING,LL,0,0.21,73.07,0.2,74.98,3,9.523809523809518,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,2,RING,LL,0,0.21,72.95,0.21,73.96,3,4.761904761904753,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,4,RING,LL,0,0.21,74.42,0.2,77.05,3,4.761904761904753,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,8,RING,LL,0,0.21,74.21,0.2,76.45,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,16,RING,LL,0,0.2,75.95,0.2,77.13,3,4.99999999999999,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,24,RING,LL,0,0.21,73.34,0.2,75.59,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,32,RING,LL,0,0.21,73.41,0.21,74.79,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,40,RING,LL,0,0.21,73.71,0.2,77.72,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL,48,RING,LL,0,0.2,76.22,0.2,76.38,3,4.99999999999999,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,1,RING,LL128,0,0.17,89.9,0.17,90.88,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,2,RING,LL128,0,0.17,89.92,0.17,92.1,3,5.8823529411764754,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,4,RING,LL128,0,0.17,89.59,0.17,91.81,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,8,RING,LL128,0,0.17,90.59,0.17,92.65,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,16,RING,LL128,0,0.17,93.01,0.16,93.42,3,5.8823529411764754,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,24,RING,LL128,0,0.17,90.82,0.17,92.31,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,32,RING,LL128,0,0.17,91.23,0.16,94.97,3,5.8823529411764754,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,40,RING,LL128,0,0.17,88.96,0.17,91.4,3,5.8823529411764595,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,LL128,48,RING,LL128,0,0.17,90.77,0.17,91.98,3,11.764705882352935,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,1,RING,SIMPLE,0,0.06,271.48,0.06,271.18,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,2,RING,SIMPLE,0,0.06,269.93,0.06,273.83,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,4,RING,SIMPLE,0,0.06,269.88,0.06,272.59,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,8,RING,SIMPLE,0,0.06,270.41,0.06,275.34,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,16,RING,SIMPLE,0,0.06,272.2,0.06,275.93,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,24,RING,SIMPLE,0,0.06,273.41,0.06,271.02,3,16.66666666666666,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,32,RING,SIMPLE,0,0.06,270.54,0.06,276.43,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,40,RING,SIMPLE,0,0.06,273.06,0.06,277.74,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,RING,SIMPLE,48,RING,SIMPLE,0,0.06,271.17,0.06,274.33,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,1,TREE,LL,0,0.29,52.99,0.29,53.6,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,2,TREE,LL,0,0.36,42.91,0.35,43.29,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,4,TREE,LL,0,0.39,39.21,0.38,40.42,3,15.384615384615383,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,4,,,0,0.39,39.06,0.38,39.93,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,8,TREE,LL,0,0.39,38.97,0.39,39.62,3,2.5641025641025665,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,16,TREE,LL,0,0.39,39.37,0.37,41.64,3,10.256410256410266,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,24,TREE,LL,0,0.39,39.29,0.39,39.82,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,32,TREE,LL,0,0.39,39.1,0.38,40.13,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,40,TREE,LL,0,0.39,39.28,0.38,40.19,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL,48,TREE,LL,0,0.39,39.39,0.37,40.99,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,1,TREE,LL128,0,0.32,48.26,0.32,48.68,3,6.250000000000005,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,2,TREE,LL128,0,0.32,48.07,0.32,48.57,3,6.250000000000005,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,4,TREE,LL128,0,0.32,48.08,0.32,48.42,3,6.250000000000005,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,8,TREE,LL128,0,0.32,47.26,0.32,47.83,3,3.1250000000000027,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,16,TREE,LL128,0,0.32,47.76,0.31,48.8,3,3.1250000000000027,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,24,TREE,LL128,0,0.32,47.71,0.32,48.66,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,32,TREE,LL128,0,0.32,48.03,0.31,49.65,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,40,TREE,LL128,0,0.32,47.43,0.31,48.76,3,3.1250000000000027,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,LL128,48,TREE,LL128,0,0.32,47.95,0.31,49.71,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,1,TREE,SIMPLE,0,0.22,70.9,0.22,71.4,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,2,TREE,SIMPLE,0,0.22,71.18,0.21,71.9,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,4,TREE,SIMPLE,0,0.22,70.96,0.2,75.19,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,8,TREE,SIMPLE,0,0.22,70.92,0.21,74.28,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,16,TREE,SIMPLE,0,0.22,70.74,0.21,74.27,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,24,TREE,SIMPLE,0,0.22,71.12,0.21,73.05,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,32,TREE,SIMPLE,0,0.22,71.0,0.21,73.28,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,40,TREE,SIMPLE,0,0.22,70.77,0.21,72.46,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,8192,TREE,SIMPLE,48,TREE,SIMPLE,0,0.22,71.18,0.21,73.5,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,1,RING,LL,0,0.42,73.65,0.41,74.53,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,2,RING,LL,0,0.42,73.19,0.4,76.13,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,4,RING,LL,0,0.41,74.93,0.4,77.5,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,8,RING,LL,0,0.39,78.71,0.37,82.27,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,16,RING,LL,0,0.39,79.61,0.36,84.18,3,2.5641025641025665,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,24,RING,LL,0,0.39,79.6,0.37,83.59,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,32,RING,LL,0,0.39,79.37,0.37,83.79,3,2.5641025641025665,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,40,RING,LL,0,0.39,78.83,0.38,80.52,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL,48,RING,LL,0,0.38,79.8,0.36,84.49,3,2.6315789473684235,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,1,RING,LL128,0,0.34,89.17,0.33,93.13,3,2.9411764705882213,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,2,RING,LL128,0,0.34,90.71,0.33,92.17,3,2.9411764705882377,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,4,RING,LL128,0,0.34,90.16,0.33,93.0,3,2.9411764705882213,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,8,RING,LL128,0,0.34,89.82,0.33,93.51,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,16,RING,LL128,0,0.34,90.4,0.32,95.58,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,24,RING,LL128,0,0.34,90.69,0.33,94.24,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,32,RING,LL128,0,0.2,151.53,0.34,91.11,3,80.00000000000001,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,40,RING,LL128,0,0.34,90.09,0.33,93.53,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,LL128,48,RING,LL128,0,0.34,90.11,0.34,90.69,3,2.9411764705882213,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,1,RING,SIMPLE,0,0.11,271.42,0.11,274.22,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,2,RING,SIMPLE,0,0.11,272.66,0.11,273.26,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,4,RING,SIMPLE,0,0.11,271.98,0.11,273.79,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,8,RING,SIMPLE,0,0.11,273.85,0.11,276.23,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,16,RING,SIMPLE,0,0.11,272.89,0.11,275.0,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,24,RING,SIMPLE,0,0.11,271.16,0.11,274.74,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,32,RING,SIMPLE,0,0.11,272.24,0.11,273.44,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,40,RING,SIMPLE,0,0.11,271.56,0.11,275.07,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,RING,SIMPLE,48,RING,SIMPLE,0,0.11,271.98,0.11,273.01,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,1,TREE,LL,0,0.44,69.37,0.43,71.44,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,2,TREE,LL,0,0.58,52.57,0.58,53.01,3,1.7241379310344844,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,4,TREE,LL,0,0.7,43.91,0.66,46.72,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,8,TREE,LL,0,0.78,39.37,0.73,42.26,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,8,,,0,0.78,39.41,0.72,42.66,3,1.2820512820512833,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,16,TREE,LL,0,0.78,39.56,0.73,42.33,3,7.692307692307699,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,24,TREE,LL,0,0.77,39.88,0.76,40.54,3,3.8961038961038996,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,32,TREE,LL,0,0.77,39.77,0.75,40.69,3,1.2987012987012998,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,40,TREE,LL,0,0.77,39.72,0.73,41.9,3,2.5974025974025996,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL,48,TREE,LL,0,0.77,39.79,0.72,42.88,3,1.2987012987012998,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,1,TREE,LL128,0,0.6,51.33,0.57,53.86,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,2,TREE,LL128,0,0.64,47.92,0.62,49.7,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,4,TREE,LL128,0,0.64,47.72,0.6,51.27,3,1.5625000000000013,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,8,TREE,LL128,0,0.64,48.28,0.61,50.34,3,1.5625000000000013,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,16,TREE,LL128,0,0.65,47.58,0.62,49.44,3,1.5384615384615397,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,24,TREE,LL128,0,0.64,47.74,0.6,50.79,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,32,TREE,LL128,0,0.64,48.07,0.6,50.94,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,40,TREE,LL128,0,0.64,48.23,0.63,48.95,3,3.1250000000000027,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,LL128,48,TREE,LL128,0,0.64,47.74,0.6,51.25,3,1.5625000000000013,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,1,TREE,SIMPLE,0,0.41,74.83,0.4,76.79,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,2,TREE,SIMPLE,0,0.43,70.78,0.41,75.44,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,4,TREE,SIMPLE,0,0.43,70.87,0.41,75.68,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,8,TREE,SIMPLE,0,0.43,71.53,0.4,76.21,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,16,TREE,SIMPLE,0,0.43,71.98,0.42,73.83,3,48.837209302325576,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,24,TREE,SIMPLE,0,0.43,70.68,0.41,75.85,3,2.325581395348839,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,32,TREE,SIMPLE,0,0.43,71.48,0.42,73.52,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,40,TREE,SIMPLE,0,0.43,71.49,0.4,76.31,3,2.325581395348839,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,16384,TREE,SIMPLE,48,TREE,SIMPLE,0,0.43,71.3,0.42,73.95,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,1,RING,LL,0,0.82,75.01,0.79,77.41,3,1.2195121951219388,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,2,RING,LL,0,0.83,74.27,0.8,76.35,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,4,RING,LL,0,0.82,74.71,0.78,78.46,3,1.2195121951219523,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,8,RING,LL,0,0.78,79.24,0.74,83.04,3,1.2820512820512833,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,16,RING,LL,0,0.62,98.65,0.6,101.57,3,1.6129032258064528,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,24,RING,LL,0,0.62,99.32,0.6,102.82,3,1.6129032258064528,1024,float,sum,0.02,0.02,0,0
